Publication_id;Category_id;Tag_id;Author_id;Date;Views
3727;3;2;11;1.31.2022;17280
3728;3;9;1;6.3.2022;10091
3729;2;19;8;1.1.2023;41037
3730;1;8;9;11.2.2022;9817
3731;2;20;8;10.2.2021;19806
3732;3;3;10;4.27.2021;16310
3733;3;8;3;2.16.2022;36458
3734;2;15;1;1.20.2021;28334
3735;2;10;3;4.9.2023;7352
3736;2;1;9;7.27.2022;40379
3737;3;1;11;3.16.2023;45800
3738;1;11;9;10.16.2022;38019
3739;3;9;11;10.8.2021;23267
3740;3;21;9;4.10.2023;18335
3741;3;23;2;6.16.2022;41040
3742;3;16;11;11.29.2023;34478
3743;2;5;5;2.15.2021;49692
3744;3;20;3;5.29.2022;24536
3745;1;22;3;4.23.2022;29678
3746;3;18;4;4.6.2023;43556
3747;2;20;10;4.15.2021;10331
3748;2;19;7;5.30.2022;14855
3749;2;15;11;5.1.2022;45500
3750;2;15;2;1.16.2022;36110
3751;2;9;6;8.15.2023;31000
3752;3;3;2;12.30.2023;28363
3753;1;7;4;11.30.2023;13003
3754;3;9;10;6.23.2021;16975
3755;1;10;7;2.9.2022;32013
3756;2;13;11;1.18.2021;25421
3757;1;20;4;12.29.2021;18764
3758;2;19;3;7.23.2023;49308
3759;1;15;6;4.12.2023;38372
3760;2;9;9;12.7.2023;28464
3761;1;19;3;4.14.2023;34277
3762;1;4;10;3.23.2023;37088
3763;1;23;6;2.10.2021;27768
3764;2;20;10;3.10.2023;15516
3765;2;9;5;11.11.2023;28861
3766;2;4;4;1.6.2021;22658
3767;1;3;1;3.16.2023;7102
3768;1;11;11;11.6.2021;49750
3769;1;6;1;12.7.2021;22461
3770;2;11;3;3.10.2023;20158
3771;2;1;10;7.30.2022;21656
3772;1;12;2;6.13.2022;38627
3773;2;17;9;5.17.2023;40836
3774;2;11;3;12.18.2021;23771
3775;2;8;4;12.28.2021;48721
3776;3;7;5;8.11.2021;16268
3777;1;6;5;4.25.2021;45692
3778;2;18;3;6.20.2021;18210
3779;1;23;8;3.14.2022;21565
3780;3;1;1;9.19.2022;43855
3781;3;13;10;9.28.2023;46053
3782;2;22;10;4.20.2022;28562
3783;2;16;11;7.30.2021;30386
3784;2;10;10;11.27.2021;22219
3785;3;7;3;8.14.2022;30730
3786;1;3;2;10.4.2023;39965
3787;2;1;7;7.15.2022;45013
3788;1;13;10;4.20.2023;39588
3789;2;8;8;4.21.2021;26441
3790;3;21;1;9.2.2022;20051
3791;3;17;8;9.3.2023;26604
3792;3;16;4;4.9.2021;34661
3793;3;17;2;2.3.2022;44618
3794;3;17;4;4.30.2023;36290
3795;2;18;9;6.24.2021;18303
3796;2;18;5;1.25.2022;37481
3797;1;17;3;12.28.2022;34310
3798;3;2;3;4.23.2023;30924
3799;1;13;10;2.7.2021;17847
3800;1;3;5;1.6.2023;40413
3801;1;6;9;4.21.2021;19716
3802;3;21;8;4.19.2021;23482
3803;2;20;3;6.14.2022;30725
3804;3;18;1;4.30.2023;25750
3805;1;9;4;2.25.2022;38158
3806;1;18;7;3.6.2021;32298
3807;1;20;9;1.10.2021;11353
3808;3;2;4;11.7.2022;25753
3809;1;7;5;7.9.2022;26455
3810;3;8;3;7.14.2023;39487
3811;2;9;7;9.4.2021;48724
3812;1;11;10;4.18.2023;34972
3813;3;23;1;1.9.2022;27134
3814;2;10;8;3.22.2021;38680
3815;1;10;9;3.31.2023;11711
3816;2;14;9;3.6.2022;14980
3817;2;21;1;4.20.2022;33594
3818;3;21;3;10.2.2022;37854
3819;1;11;5;3.6.2022;18627
3820;1;22;1;1.12.2022;10534
3821;3;4;9;10.27.2021;16660
3822;1;14;4;10.6.2023;19401
3823;1;10;10;11.4.2023;33718
3824;1;11;5;11.20.2023;25166
3825;1;2;6;3.12.2023;20273
3826;3;7;2;12.14.2023;27190
3827;3;17;6;7.8.2021;26857
3828;3;9;5;12.4.2023;35727
3829;3;14;7;9.20.2022;32032
3830;1;12;10;3.1.2022;30309
3831;3;19;3;5.4.2023;49383
3832;1;12;7;2.14.2023;19744
3833;1;8;4;4.19.2021;44306
3834;3;21;6;5.30.2023;10703
3835;2;14;7;9.21.2021;49983
3836;3;23;7;11.8.2022;23893
3837;3;22;11;3.20.2022;24674
3838;1;15;7;10.21.2021;9272
3839;1;20;8;6.4.2021;44928
3840;2;23;10;7.23.2021;44373
3841;2;2;6;2.22.2023;19363
3842;1;10;6;1.12.2022;11909
3843;2;11;5;6.25.2021;27503
3844;1;21;8;10.24.2022;11419
3845;2;9;3;7.24.2023;43794
3846;2;1;4;12.7.2022;19843
3847;1;9;5;2.20.2023;22798
3848;2;10;3;3.13.2022;25338
3849;2;21;9;2.20.2021;15887
3850;2;6;10;7.23.2022;20609
3851;3;20;8;4.28.2022;16068
3852;1;20;11;5.2.2022;35611
3853;3;2;2;10.17.2021;20742
3854;1;3;1;11.7.2023;6923
3855;1;17;8;11.3.2023;13872
3856;3;13;5;11.9.2023;11492
3857;3;12;1;12.23.2022;18827
3858;1;10;10;4.9.2023;27213
3859;2;10;7;8.8.2022;48330
3860;2;20;9;2.16.2022;25792
3861;3;20;6;10.16.2022;46863
3862;1;10;2;8.28.2021;34731
3863;1;15;9;3.21.2022;29699
3864;2;20;8;2.1.2021;47662
3865;1;5;6;12.6.2022;25995
3866;1;20;4;2.18.2023;10669
3867;1;20;11;4.6.2022;30961
3868;2;19;7;4.25.2022;45080
3869;2;14;10;6.22.2023;10441
3870;2;20;1;6.22.2022;15439
3871;1;7;9;5.30.2021;45556
3872;1;17;4;1.4.2023;48603
3873;1;1;11;11.27.2022;47374
3874;3;21;11;11.7.2023;32624
3875;2;17;9;1.3.2022;41403
3876;3;20;2;8.16.2023;22883
3877;1;16;1;1.22.2023;27623
3878;3;19;8;12.15.2023;32198
3879;1;9;6;6.23.2022;24259
3880;1;13;3;10.12.2021;38594
3881;3;1;10;10.17.2021;42812
3882;1;7;11;6.30.2022;17394
3883;3;22;1;11.6.2021;9154
3884;2;11;9;1.5.2023;10867
3885;1;20;11;3.7.2022;46343
3886;2;22;3;7.9.2022;19898
3887;2;16;6;5.4.2023;21335
3888;2;13;5;6.30.2022;32013
3889;3;3;7;5.20.2021;37668
3890;2;4;6;5.4.2021;29527
3891;2;11;7;2.11.2021;38801
3892;2;7;5;3.18.2021;23566
3893;3;7;8;9.26.2023;45262
3894;2;16;3;2.5.2023;46183
3895;1;7;9;7.3.2021;28107
3896;2;14;7;5.8.2022;48433
3897;2;17;8;8.20.2022;22627
3898;3;3;10;11.30.2022;43105
3899;3;12;7;6.9.2023;31397
3900;3;12;2;7.10.2021;18214
3901;1;9;11;12.7.2023;41490
3902;2;9;7;4.26.2021;42073
3903;1;19;4;7.26.2021;40090
3904;3;4;11;2.21.2022;32873
3905;3;5;6;7.2.2021;38513
3906;3;17;7;8.30.2022;46205
3907;1;1;3;7.10.2021;32148
3908;2;9;1;3.27.2021;16649
3909;3;13;2;9.23.2023;21853
3910;1;11;3;9.19.2023;27485
3911;1;2;6;6.16.2022;16107
3912;1;3;11;12.13.2022;15281
3913;2;6;9;11.9.2022;41964
3914;2;21;5;5.23.2021;18270
3915;2;6;10;2.23.2023;28260
3916;1;15;3;10.11.2022;34415
3917;1;18;11;10.22.2023;42293
3918;1;3;10;2.10.2021;29152
3919;2;6;6;7.28.2023;28277
3920;2;2;7;7.23.2023;32761
3921;2;11;2;7.1.2021;7233
3922;3;23;6;1.29.2021;44085
3923;3;22;2;6.21.2021;40053
3924;2;11;3;12.10.2022;33839
3925;3;4;6;11.11.2022;22173
3926;2;1;7;9.20.2023;30634
3927;2;11;4;11.9.2022;14230
3928;3;14;5;6.16.2022;7644
3929;3;12;2;9.19.2021;6800
3930;2;10;7;2.16.2021;29186
3931;3;23;4;12.27.2023;46721
3932;3;20;9;7.28.2021;42393
3933;2;3;1;7.6.2022;16177
3934;2;2;2;12.8.2023;43032
3935;2;1;10;12.12.2023;23570
3936;2;17;8;1.29.2022;8487
3937;2;9;6;3.5.2021;23783
3938;2;23;6;6.25.2022;8041
3939;1;23;8;11.25.2022;13201
3940;2;19;3;8.5.2023;25466
3941;1;15;3;1.30.2023;47418
3942;1;8;9;7.16.2021;24611
3943;2;9;3;11.16.2023;20063
3944;3;9;8;1.14.2023;12739
3945;1;15;1;1.25.2022;29815
3946;2;2;1;7.29.2022;30780
3947;3;19;1;4.30.2023;30516
3948;2;13;10;8.16.2022;9169
3949;1;19;3;12.22.2022;37818
3950;1;20;10;4.11.2023;42994
3951;1;4;5;9.5.2021;18725
3952;2;14;6;4.3.2021;47695
3953;1;5;7;5.17.2021;21759
3954;1;12;7;4.11.2021;33730
3955;1;9;3;6.13.2021;44500
3956;3;15;1;1.7.2022;12541
3957;3;18;11;2.5.2021;33427
3958;3;13;6;5.10.2022;7277
3959;2;3;9;7.26.2023;31711
3960;1;13;4;3.15.2021;41089
3961;1;5;3;3.16.2023;19330
3962;1;4;2;7.13.2023;27922
3963;3;3;11;12.14.2021;28012
3964;3;3;8;4.4.2021;23987
3965;3;9;9;11.12.2022;15840
3966;3;8;9;5.17.2023;26007
3967;2;16;6;4.23.2022;17994
3968;2;23;6;11.29.2023;10866
3969;1;17;4;5.10.2021;9088
3970;2;21;1;9.26.2022;47512
3971;1;21;9;2.21.2022;48064
3972;2;15;2;1.28.2023;9945
3973;2;21;8;11.14.2022;31336
3974;3;7;2;11.25.2021;13260
3975;3;10;7;2.27.2023;15754
3976;1;22;6;6.21.2023;31151
3977;3;5;3;10.14.2023;7681
3978;1;19;3;10.9.2023;41313
3979;3;10;6;1.1.2021;25970
3980;1;18;1;10.4.2021;19832
3981;3;6;1;8.24.2022;45736
3982;3;3;4;3.24.2021;34665
3983;1;1;11;8.23.2022;21101
3984;1;1;11;2.3.2023;42857
3985;3;4;8;1.21.2022;20631
3986;1;12;10;11.21.2023;7319
3987;3;9;9;10.24.2023;17502
3988;2;17;4;7.26.2021;10896
3989;3;7;7;9.30.2022;41664
3990;3;3;1;7.21.2022;46801
3991;3;15;7;12.13.2021;18571
3992;1;12;10;6.5.2022;20644
3993;1;17;2;8.13.2023;22872
3994;2;15;3;7.11.2023;12212
3995;1;1;2;6.30.2023;25305
3996;2;22;7;10.11.2021;8473
3997;2;9;10;11.10.2021;34695
3998;1;1;9;9.4.2023;32108
3999;1;13;8;2.11.2022;41866
4000;1;15;2;3.12.2022;41126
4001;3;3;11;1.10.2021;36503
4002;3;4;11;7.3.2023;18101
4003;2;23;7;10.17.2021;8860
4004;1;18;9;11.16.2022;11055
4005;3;18;2;12.30.2022;31397
4006;1;1;11;7.18.2021;27367
4007;3;12;4;7.13.2022;35309
4008;1;10;1;4.19.2022;22649
4009;2;11;6;1.16.2023;38252
4010;3;7;3;6.7.2021;12199
4011;2;19;4;12.2.2021;30867
4012;2;16;9;11.13.2021;20539
4013;3;1;8;2.20.2023;7522
4014;3;8;9;11.25.2022;34968
4015;2;10;10;6.6.2021;10241
4016;1;23;2;3.5.2021;28872
4017;1;16;10;1.7.2021;34579
4018;2;3;9;3.12.2023;18800
4019;1;15;7;3.11.2022;21902
4020;2;22;7;5.26.2022;18970
4021;1;18;5;1.2.2022;16400
4022;2;13;2;3.6.2021;8580
4023;3;6;6;1.31.2022;15149
4024;3;15;4;1.20.2023;29606
4025;2;3;10;7.10.2022;35493
4026;3;5;3;9.7.2022;15774
4027;2;23;8;4.3.2021;44251
4028;3;11;9;3.22.2023;11423
4029;2;3;11;11.24.2022;29818
4030;3;5;3;1.10.2021;35114
4031;3;8;2;8.31.2022;24658
4032;3;17;1;1.21.2023;36307
4033;2;15;4;5.29.2023;21565
4034;2;23;9;7.11.2023;7277
4035;1;4;5;9.7.2023;14396
4036;2;2;11;4.16.2022;13660
4037;1;19;10;11.17.2022;47917
4038;1;23;11;2.1.2021;29864
4039;1;3;5;4.18.2023;6950
4040;3;5;7;10.12.2021;30291
4041;3;14;8;10.6.2021;11124
4042;3;16;2;8.9.2023;22721
4043;2;14;8;6.22.2023;22901
4044;3;18;10;9.18.2023;26693
4045;2;12;1;6.5.2022;33907
4046;1;7;6;2.6.2021;39872
4047;1;12;6;2.25.2022;15249
4048;1;9;10;6.14.2021;31146
4049;2;22;1;3.2.2021;10046
4050;2;13;8;1.19.2022;41619
4051;2;11;3;2.24.2023;39758
4052;2;4;6;10.11.2022;42497
4053;3;5;5;4.25.2022;11734
4054;3;13;11;11.21.2021;13082
4055;2;4;9;3.9.2021;40128
4056;1;7;10;1.11.2021;21481
4057;3;18;6;4.30.2021;36466
4058;3;6;11;1.8.2022;20452
4059;1;23;6;9.7.2022;34987
4060;2;9;2;12.6.2023;49153
4061;3;16;4;4.26.2022;28782
4062;2;11;9;3.23.2021;40315
4063;1;6;11;9.3.2023;14149
4064;1;15;11;8.15.2023;41209
4065;1;8;4;2.23.2023;6839
4066;2;9;10;1.1.2023;7884
4067;3;14;10;1.12.2021;34293
4068;1;23;11;8.6.2022;6823
4069;1;23;2;1.29.2022;24877
4070;1;22;1;2.9.2022;22987
4071;2;15;11;10.14.2022;11032
4072;3;18;6;7.13.2021;14990
4073;1;10;5;3.27.2021;48747
4074;3;20;4;10.11.2023;33276
4075;2;17;3;5.20.2022;36115
4076;3;22;6;3.20.2022;15462
4077;1;6;9;8.30.2022;7198
4078;2;23;6;4.5.2023;9972
4079;3;10;3;2.19.2021;38032
4080;2;2;7;8.27.2022;46793
4081;1;5;8;10.2.2023;31082
4082;1;16;6;1.21.2023;36436
4083;2;20;6;12.6.2021;14445
4084;3;14;3;9.17.2022;42798
4085;1;12;10;3.4.2021;29226
4086;1;23;10;12.1.2022;32177
4087;1;1;7;4.14.2023;13449
4088;1;12;5;4.18.2023;7073
4089;1;8;9;7.28.2021;18265
4090;1;12;11;1.10.2023;24222
4091;1;10;4;8.3.2021;30257
4092;1;10;3;5.10.2021;35343
4093;3;9;8;9.1.2022;30683
4094;3;16;5;12.15.2021;21472
4095;2;19;5;2.18.2022;34633
4096;3;21;10;5.5.2023;24919
4097;2;12;3;11.9.2022;10156
4098;1;17;7;12.25.2022;35746
4099;3;19;3;7.9.2023;46296
4100;2;9;7;5.27.2022;48412
4101;3;15;4;12.8.2021;37049
4102;2;7;7;4.15.2021;43838
4103;3;14;7;3.6.2022;26689
4104;1;8;6;7.17.2022;19966
4105;2;7;2;3.6.2023;38579
4106;2;17;9;10.22.2021;48145
4107;3;6;9;4.24.2023;45043
4108;2;10;6;7.8.2023;47901
4109;2;15;10;10.17.2021;20789
4110;3;7;1;12.30.2022;26554
4111;3;21;3;8.28.2021;48204
4112;3;7;7;12.9.2023;7513
4113;2;12;9;2.21.2021;16097
4114;1;19;3;9.6.2022;35421
4115;3;1;10;4.19.2022;41321
4116;2;19;11;1.19.2021;36381
4117;1;3;11;7.12.2022;20234
4118;2;12;6;2.18.2021;12883
4119;3;18;10;5.20.2022;17616
4120;3;14;1;8.19.2022;34435
4121;3;8;9;9.27.2022;33496
4122;2;3;4;7.18.2022;35100
4123;3;11;9;1.14.2021;16237
4124;1;1;2;9.3.2022;48035
4125;1;12;5;9.3.2023;6916
4126;3;18;1;1.23.2021;23842
4127;3;7;11;2.15.2022;22580
4128;1;3;9;7.26.2022;43747
4129;1;1;5;11.22.2021;43304
4130;3;22;10;2.3.2022;36557
4131;2;21;7;6.25.2021;48131
4132;3;20;4;3.20.2022;17592
4133;3;17;4;12.15.2021;43694
4134;1;19;1;4.13.2022;26014
4135;3;3;7;4.10.2022;27718
4136;1;8;8;12.4.2022;46988
4137;2;12;10;2.27.2023;31226
4138;1;1;10;10.30.2023;20695
4139;3;12;6;4.5.2023;40863
4140;1;8;6;3.25.2022;40629
4141;2;19;5;3.2.2023;49205
4142;2;21;9;12.30.2023;20628
4143;3;17;3;2.15.2023;37526
4144;3;7;6;4.13.2021;45683
4145;3;9;3;4.4.2021;46540
4146;2;19;2;11.18.2021;14302
4147;2;9;2;4.30.2021;41295
4148;2;7;11;3.27.2023;9232
4149;1;23;2;12.10.2021;28614
4150;2;4;6;5.2.2022;8217
4151;1;19;4;10.30.2021;39463
4152;2;7;1;5.22.2022;23407
4153;2;10;5;12.17.2023;38532
4154;2;4;4;2.2.2021;45177
4155;3;1;8;12.3.2022;22584
4156;1;23;6;5.8.2021;7932
4157;3;11;7;7.28.2021;32313
4158;2;17;3;4.12.2022;20505
4159;2;19;1;7.12.2021;41040
4160;1;18;3;9.20.2021;17929
4161;2;12;6;5.17.2021;31915
4162;3;7;11;10.31.2023;13413
4163;1;22;2;10.27.2021;42182
4164;1;6;4;7.20.2022;28253
4165;1;2;8;1.13.2023;47553
4166;1;11;4;7.6.2021;34979
4167;3;3;1;10.9.2021;28677
4168;1;14;8;6.25.2023;21554
4169;1;19;3;2.4.2022;44723
4170;3;14;2;2.13.2022;20355
4171;2;12;10;5.17.2022;21330
4172;3;12;9;6.16.2023;7493
4173;3;8;7;3.24.2023;7537
4174;3;18;5;5.16.2023;35309
4175;2;23;2;2.27.2022;36460
4176;3;21;5;9.19.2021;21383
4177;3;8;3;11.18.2021;48020
4178;3;20;2;8.6.2022;31780
4179;2;20;10;12.14.2021;43983
4180;3;15;5;8.28.2022;6960
4181;2;21;8;8.19.2021;27947
4182;1;1;10;5.16.2022;13159
4183;1;7;5;1.1.2021;13854
4184;3;17;5;11.7.2023;37356
4185;3;19;11;5.15.2021;32618
4186;2;1;2;7.22.2021;30593
4187;2;15;3;5.1.2023;25337
4188;2;7;11;3.21.2021;47155
4189;2;19;11;5.9.2022;7932
4190;1;9;4;12.4.2021;8751
4191;2;12;8;9.7.2022;48530
4192;2;12;6;3.8.2023;43141
4193;1;14;7;3.8.2022;7298
4194;3;5;10;10.6.2023;40516
4195;3;22;7;11.10.2021;38361
4196;1;19;11;12.16.2021;42813
4197;3;18;4;5.10.2023;17560
4198;3;8;3;8.12.2023;25494
4199;1;20;1;12.9.2023;24473
4200;1;4;4;9.10.2023;30896
4201;3;16;9;1.17.2022;9995
4202;1;3;7;1.29.2022;30693
4203;2;5;8;1.5.2023;49107
4204;3;14;10;9.1.2022;21457
4205;2;2;3;11.19.2023;30266
4206;2;11;9;12.15.2021;40257
4207;3;14;2;4.6.2023;9162
4208;3;10;10;7.20.2021;30780
4209;2;10;8;1.15.2023;46666
4210;2;4;7;4.29.2022;25501
4211;2;20;10;6.24.2022;7260
4212;3;20;6;1.6.2021;13896
4213;2;23;9;1.6.2022;32260
4214;3;11;10;6.8.2023;25761
4215;1;7;5;7.23.2022;45384
4216;3;17;4;5.22.2022;31918
4217;3;3;1;11.25.2022;21789
4218;2;17;10;1.12.2023;31913
4219;2;1;2;4.23.2022;8583
4220;1;6;1;1.16.2023;35507
4221;3;18;6;9.3.2021;20501
4222;1;16;11;8.20.2023;13603
4223;3;9;5;2.25.2023;39280
4224;1;6;11;3.4.2021;8459
4225;3;1;3;4.28.2021;26573
4226;3;10;2;2.1.2021;24285
4227;1;13;9;6.20.2022;15838
4228;1;3;7;6.22.2023;15988
4229;2;10;6;12.27.2021;12902
4230;3;9;2;10.13.2021;45915
4231;3;23;5;7.8.2021;22468
4232;1;3;10;5.12.2023;47717
4233;1;7;6;10.8.2022;42921
4234;1;6;11;11.2.2021;42069
4235;3;17;11;7.16.2023;24172
4236;3;13;8;2.19.2022;18467
4237;1;22;8;7.9.2023;25222
4238;1;2;4;10.10.2023;38034
4239;2;17;4;8.17.2021;20585
4240;3;22;11;2.10.2022;45386
4241;3;14;3;7.23.2023;29012
4242;3;7;5;6.2.2023;14490
4243;3;23;10;6.2.2021;14018
4244;2;12;8;2.12.2023;42024
4245;1;3;6;6.26.2021;24783
4246;1;7;5;2.15.2023;25306
4247;3;21;9;7.12.2023;23278
4248;3;5;2;12.12.2021;18262
4249;2;19;10;9.19.2022;29429
4250;2;15;8;4.24.2023;30723
4251;2;9;11;7.21.2022;10710
4252;1;2;2;6.30.2021;14887
4253;2;5;1;5.30.2021;31474
4254;2;17;1;1.4.2021;35890
4255;1;20;8;2.26.2022;45572
4256;2;13;8;10.9.2021;17333
4257;2;14;4;11.4.2021;43437
4258;1;19;2;11.6.2023;35174
4259;3;6;11;3.11.2023;20119
4260;2;16;6;7.26.2021;25429
4261;3;17;5;5.1.2022;26273
4262;1;16;3;1.4.2021;47770
4263;3;1;1;2.6.2021;32807
4264;3;18;1;10.18.2021;30387
4265;1;23;11;12.2.2023;41465
4266;2;6;9;12.19.2022;41089
4267;2;9;10;4.1.2023;33521
4268;3;5;8;3.25.2023;45067
4269;1;18;11;3.2.2022;12128
4270;1;9;9;8.21.2022;28594
4271;3;10;1;2.5.2021;12063
4272;2;3;11;9.28.2021;49272
4273;3;11;5;2.10.2022;47346
4274;1;1;9;4.24.2022;21625
4275;3;17;6;2.1.2021;36896
4276;1;2;2;3.22.2023;7169
4277;3;6;1;5.29.2021;24669
4278;2;3;5;1.23.2023;6934
4279;3;1;6;9.8.2023;18834
4280;3;17;9;4.18.2023;47514
4281;2;1;6;4.3.2021;27380
4282;3;20;11;9.22.2023;28497
4283;2;23;1;7.24.2022;10654
4284;2;2;3;9.25.2021;22663
4285;3;3;5;10.23.2022;38010
4286;1;2;4;11.22.2023;49073
4287;3;2;5;6.10.2022;31859
4288;1;8;1;2.14.2023;42752
4289;2;12;8;4.12.2023;28411
4290;2;9;8;12.5.2022;40434
4291;3;22;3;3.20.2022;29773
4292;1;20;9;5.11.2021;36788
4293;1;19;2;11.16.2023;32725
4294;3;2;11;9.7.2021;49925
4295;3;10;4;9.6.2022;27285
4296;3;23;5;5.15.2023;47046
4297;2;11;2;12.26.2022;35432
4298;1;9;2;9.30.2022;8167
4299;1;10;9;11.24.2021;37625
4300;1;19;2;8.11.2021;25172
4301;1;10;2;9.2.2022;19037
4302;2;23;5;11.27.2022;9246
4303;3;10;11;12.13.2021;21255
4304;3;1;3;5.18.2021;22665
4305;3;4;11;10.21.2023;48991
4306;3;8;11;9.25.2021;43195
4307;1;5;7;10.27.2023;19661
4308;1;22;10;5.24.2022;30706
4309;2;23;9;5.24.2022;25649
4310;1;22;3;2.6.2023;15683
4311;2;7;10;8.27.2023;36268
4312;1;15;11;12.3.2022;13868
4313;2;22;8;1.8.2023;40828
4314;3;14;11;8.5.2021;40248
4315;1;9;6;4.23.2023;48935
4316;1;18;11;10.29.2023;25019
4317;1;2;8;10.24.2022;7684
4318;1;19;4;7.19.2021;28676
4319;2;15;11;3.15.2023;25695
4320;1;23;3;5.5.2023;39241
4321;2;20;9;10.20.2023;39958
4322;2;3;4;9.18.2021;25042
4323;3;7;3;4.18.2023;17234
4324;2;14;1;11.21.2022;9178
4325;3;10;7;2.22.2021;33653
4326;3;14;8;6.15.2022;45020
4327;1;13;7;4.3.2021;11100
4328;2;21;5;4.1.2022;21542
4329;3;19;1;6.20.2022;9742
4330;1;8;8;11.5.2022;40319
4331;1;8;7;4.9.2022;47116
4332;1;14;4;9.22.2023;19442
4333;3;20;6;6.7.2023;26370
4334;3;12;4;3.17.2023;14775
4335;2;1;11;11.8.2021;28319
4336;1;20;7;6.12.2022;22824
4337;2;4;2;2.8.2022;24517
4338;2;7;4;4.1.2023;30637
4339;2;3;9;1.16.2022;31737
4340;1;21;6;9.24.2022;35172
4341;2;8;2;4.11.2023;8349
4342;1;5;3;2.10.2022;29215
4343;2;23;9;3.5.2023;27436
4344;3;19;6;10.30.2023;9747
4345;2;5;8;6.24.2023;22606
4346;1;13;2;8.8.2022;16957
4347;2;5;7;11.26.2022;29972
4348;1;11;3;11.11.2023;47902
4349;2;15;6;2.20.2021;36209
4350;1;14;9;6.30.2023;29650
4351;2;23;7;10.22.2021;11088
4352;3;16;11;12.18.2022;36369
4353;1;22;11;1.1.2021;27707
4354;3;14;5;2.5.2023;32504
4355;3;13;8;8.5.2021;15153
4356;3;12;10;5.10.2022;14663
4357;2;21;6;11.4.2021;39798
4358;1;16;5;8.17.2023;17450
4359;1;4;9;1.1.2021;45189
4360;1;10;10;9.3.2022;31084
4361;1;2;8;6.7.2021;20824
4362;3;9;4;12.9.2022;27072
4363;3;14;3;3.22.2022;37703
4364;1;12;7;4.24.2021;12837
4365;2;21;7;7.16.2022;10221
4366;3;6;10;6.14.2021;31941
4367;1;8;2;8.31.2023;36414
4368;3;4;6;10.14.2022;39801
4369;2;20;7;7.12.2023;35262
4370;3;17;10;12.28.2022;27581
4371;3;6;5;12.9.2021;25675
4372;2;12;1;3.13.2023;12532
4373;2;23;2;11.9.2023;48851
4374;2;7;1;6.18.2021;26235
4375;2;8;5;9.7.2021;39381
4376;2;7;2;10.12.2021;17738
4377;3;10;2;7.12.2023;46704
4378;3;18;9;4.8.2022;41657
4379;3;11;9;10.5.2021;30460
4380;1;11;7;4.8.2022;42048
4381;3;8;9;1.13.2022;20085
4382;3;2;10;11.4.2022;43415
4383;2;3;11;4.18.2023;6971
4384;2;17;8;3.5.2022;19387
4385;2;17;5;1.10.2023;7689
4386;2;4;11;5.29.2021;36281
4387;2;14;3;9.29.2021;21087
4388;3;13;1;6.10.2023;12163
4389;3;12;6;3.5.2023;41213
4390;1;9;6;1.8.2022;32789
4391;3;9;2;11.4.2022;15907
4392;3;4;6;4.10.2021;45352
4393;3;3;2;6.13.2023;12234
4394;1;8;4;4.14.2021;20742
4395;3;16;1;8.2.2021;14308
4396;2;10;7;12.16.2023;24257
4397;3;22;2;1.1.2021;44936
4398;2;11;2;3.17.2023;41746
4399;2;4;1;4.28.2021;46662
4400;1;2;9;6.28.2023;32225
4401;2;6;6;2.20.2023;33463
4402;1;2;8;5.13.2022;46271
4403;1;10;4;12.27.2022;18038
4404;2;15;7;3.28.2021;18441
4405;1;8;10;12.30.2023;9326
4406;3;19;1;3.22.2023;23539
4407;1;17;6;4.17.2022;23297
4408;2;7;3;10.8.2022;43177
4409;2;11;9;8.30.2023;36898
4410;2;5;8;6.7.2022;18224
4411;1;11;2;6.2.2021;28109
4412;3;6;11;1.22.2021;34116
4413;1;11;2;12.21.2023;35712
4414;1;18;2;6.6.2023;28571
4415;1;7;9;10.26.2022;16926
4416;3;6;7;7.23.2022;37867
4417;2;17;2;11.22.2021;14615
4418;3;3;3;10.29.2021;45124
4419;3;15;3;7.17.2023;35556
4420;3;5;7;3.7.2022;44694
4421;1;14;5;1.9.2023;46000
4422;1;14;4;6.8.2021;40322
4423;3;13;11;1.15.2023;35118
4424;2;21;10;11.18.2021;23887
4425;3;21;2;7.31.2021;29263
4426;1;13;4;6.18.2022;39801
4427;3;11;3;6.25.2022;49033
4428;1;5;8;4.26.2023;42795
4429;1;3;4;5.7.2021;38485
4430;2;12;2;7.15.2022;20633
4431;2;12;5;12.30.2023;36535
4432;1;5;10;2.26.2023;40510
4433;1;18;4;7.13.2021;29165
4434;3;17;4;8.15.2021;10208
4435;2;11;10;9.22.2023;24529
4436;1;22;6;10.23.2021;34916
4437;2;5;6;1.24.2022;47136
4438;1;7;3;6.27.2023;39718
4439;2;6;6;2.18.2021;43302
4440;1;12;7;4.27.2022;22190
4441;3;4;9;9.10.2022;48741
4442;3;7;9;10.19.2022;20969
4443;1;1;6;11.12.2021;32217
4444;3;11;5;12.8.2022;11858
4445;1;18;3;9.14.2023;29554
4446;3;23;7;3.19.2023;23618
4447;1;2;7;5.19.2022;18686
4448;2;3;1;3.21.2022;31846
4449;3;10;8;12.8.2021;39371
4450;1;5;4;11.26.2021;16591
4451;3;17;7;12.9.2022;21937
4452;1;19;2;1.11.2022;25208
4453;3;11;3;1.2.2021;36471
4454;3;4;7;1.28.2023;38869
4455;1;22;9;2.16.2021;12784
4456;2;4;8;4.12.2023;23686
4457;2;5;3;1.22.2021;44830
4458;1;12;8;3.15.2023;41730
4459;2;22;11;2.22.2022;15056
4460;2;3;4;2.10.2022;38755
4461;2;7;3;1.3.2021;37484
